ID;Nome;Incorporadora;Bairro;Cidade;UF;Endereco;Status;Area_Min_m2;Area_Max_m2;Preco_Min;Preco_Max;Quartos;Suites;Vagas;Previsao_Entrega;Contato_Nome;Telefone;Email;WhatsApp;Comissao_PJ_%;Comissao_PF_%;Total_Unidades;Andares;Estoque;Data_Lancamento;Descricao;Website;Qtd_Arquivos;Apresentacoes;Books;Folders;Tabelas;URL_Orulo
"57805";"Lucky Praça Sílvio Romero - Comercial";"Concord";"Tatuapé";"São Paulo";"SP";"Rua Isidro Tinoco 61";"Em construção";"27.3";"54.6";"350000";"";"";"";"";"";"Pedro Orio";"11 966774570";"pedro@concordimoveis.com.br";"11 966774570";"4";"3";"45";"";"12";"01/11/2023";"Localizadas em um dos pontos mais movimentados da zona leste, as salas comerciais do Lucky oferecem a combinação ideal entre infraestrutura moderna, segurança e localização estratégica, a poucos passo";"";"2";"";"";"";"Lucky_Praa_Slvio_Romero_-_Comercial_Tabela_tabela_lucky_praca_silvio_romero_-_comercial_marco_2026_disponibilidade.pdf | Lucky_Praa_Slvio_Romero_-_Comercial_Tabela_tabela_lucky_praca_silvio_romero_-_comercial_marco_2026.pdf";"https://www.orulo.com.br/buildings/57805"
"57807";"Kazzas Park Nova Atlântica";"Kallas";"Socorro";"São Paulo";"SP";"Rua Nelson Romão 50";"Em construção";"37.48";"43.72";"303283.64";"";"";"";"";"";"Souza 11982329851 / Bruno Carvalho (11) 93927-2605";"(11) 99999-9999";"bruno.carvalho@kallasvendas.com.br";"(11) 99999-9999";"3.5";"2.3";"267";"";"35";"01/08/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"Kazzas_Park_Nova_Atlntica_Apresentação_Apresenta__o_kazzas_park_nova_atlantica_2.pdf";"";"";"Kazzas_Park_Nova_Atlntica_Tabela_tabela_kazzas_park_nova_atlantica_abril_2026.pdf";"https://www.orulo.com.br/buildings/57807"
"57817";"Cronos Alto da Boa Vista - Residencial";"Visconde Construtora SP";"Santo Amaro";"São Paulo";"SP";"Rua Isabel Schmidt 411";"Em construção";"27.04";"38.83";"343551.22";"";"";"";"";"";"CONEXÃO VISCONDE";"(11) 96433-3561";"marcos.gomes@viscondeconstrutora.com.br";"";"4";"2.8";"53";"";"27";"01/03/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Cronos_Alto_da_Boa_Vista_-_Residencial_Book_Book_cronos_alto_da_boa_vista_-_residencial.pdf";"";"Cronos_Alto_da_Boa_Vista_-_Residencial_Tabela_tabela_cronos_alto_da_boa_vista_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/57817"
"57818";"Cronos Alto da Boa Vista - NR";"Visconde Construtora SP";"Santo Amaro";"São Paulo";"SP";"Rua Isabel Schmidt 411";"Em construção";"27.04";"38.83";"294145.74";"";"";"";"";"";"CONEXÃO VISCONDE";"(11) 96433-3561";"marcos.gomes@viscondeconstrutora.com.br";"";"4";"2.8";"9";"";"7";"01/03/2024";"Mais tempo para o que realmente importa. Empreendimento perto de tudo o que você precisa. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Cronos_Alto_da_Boa_Vista_-_NR_Book_Book_cronos_alto_da_boa_vista_-_nr.pdf";"";"Cronos_Alto_da_Boa_Vista_-_NR_Tabela_tabela_cronos_alto_da_boa_vista_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/57818"
"57819";"Livus Mooca";"Livus Inc SP";"Mooca";"São Paulo";"SP";"Avenida Paes de Barros 477";"Em construção";"27.4";"52.2";"280317.33";"";"";"";"";"";"Lindomar Schmidt";"(11) 91374-7933";"lindomar.schmidt@meritorealty.com.br";"(11) 91374-7933";"4";"2.5";"139";"";"81";"01/06/2024";"O seu apartamento com conforto, sofisticação e praticidade, onde cada detalhe foi cuidadosamente pensado para atender às mais exigentes necessidades do dia a dia. Preço e disponibilidade do imóvel suj";"";"1";"";"";"";"Livus_Mooca_Tabela_tabela_livus_mooca_abril_2026.pdf";"https://www.orulo.com.br/buildings/57819"
"57849";"Arch Nazaré Urban - Residencial";"Archtech";"Vila Dom Pedro I";"São Paulo";"SP";"Rua Marquês Olinda 570";"Em construção";"38.04";"45.69";"459900";"";"";"";"";"";"Tiago Araujo";"(11) 99874-7524";"parcerias@archtechvendas.com.br";"(11) 99874-7524";"4";"3";"48";"";"29";"06/08/2024";"Uma experiência residencial única e excepcional. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Arch_Nazar_Urban_-_Residencial_Tabela_tabela_arch_nazare_urban_-_residencial_marco_2026.pdf";"https://www.orulo.com.br/buildings/57849"
"57850";"Orla Paulistana - Residencial";"Global Realty Brasil";"Itaim Bibi";"São Paulo";"SP";"Rua Itacema 22";"Em construção";"200";"390";"7517512.3";"";"";"";"";"";"Tarso";"(11) 99139-0929";"paulo.tarso@globalrealtybrasil.com.br";"(11) 99139-0929";"4";"3";"17";"";"11";"10/01/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Orla_Paulistana_-_Residencial_Tabela_tabela_orla_paulistana_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/57850"
"57853";"Bracon Faria Lima";"Bracon";"Pinheiros";"São Paulo";"SP";"Rua Sumidouro 341";"Em construção";"24.22";"37.64";"369809";"";"";"";"";"";"Rafael Patriota";"(11) 96315-8418";"parcerias@bracon.com.br";"(11) 96315-8418";"4";"2.3";"175";"";"7";"20/05/2024";"Na frenética Faria Lima, epicentro pulsante do mundo dos negócios em São Paulo, ergue-se um empreendimento que não apenas se destaca, mas redefine os padrões de excelência e inovação. São espaços meti";"";"1";"";"";"";"Bracon_Faria_Lima_Tabela_tabela_bracon_faria_lima_abril_2026.pdf";"https://www.orulo.com.br/buildings/57853"
"57906";"Ori Praça da Árvore - Residencial";"Paes & Gregori SP";"Mirandópolis";"São Paulo";"SP";"Rua Oriçanga 343";"Em construção";"33.34";"49.64";"378312.79";"";"";"";"";"";"Diretoria Erica Saito";"(11) 97460-4441";"parcerias@paesegregori.com.br";"";"4";"3";"206";"";"97";"02/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Ori_Praa_da_rvore_-_Residencial_Tabela_tabela_ori_praca_da_arvore_-_residencial_marco_2026.pdf";"https://www.orulo.com.br/buildings/57906"
"57968";"Gran Alphaville";"RSF Empreendimentos";"Alphagran Alphaville";"Barueri";"SP";"Alameda Manhattan 114";"Em construção";"86.98";"111.34";"1423223.74";"";"";"";"";"";"Leonardo- Upgrade Imóveis";"(11) 93388-0022";"leonardo@upgradeimoveis.com.br";"(11) 93388-0022";"";"";"162";"";"3";"01/01/2023";"Venha viver, sentir, encantar-se, desfrutar e praticar essa nova realidade, que foi criada sob medida para o seu momento e o seu futuro. Preço e disponibilidade do imóvel sujeitos a alteração sem avis";"";"1";"";"";"";"Gran_Alphaville_Tabela_tabela_gran_alphaville_abril_2026.pdf";"https://www.orulo.com.br/buildings/57968"
"58049";"Grand Oasis Poá";"Unyon Desenvolvimento Imobiliário";"Jardim Emília";"Poá";"SP";"Avenida Nossa Senhora de Lourdes 580";"Pronto novo";"51.7";"88.39";"285000";"";"";"";"";"";"JOCKEY Gestor Comercial e Vendas.";"(11) 96370-8004";"jockey@unyondi.com.br";"(11) 96370-8004";"4";"2.4";"304";"";"19";"01/12/2021";"O Grand Oásis Poá, localizado no Jardim Débora, foi projetado para proporcionar o máximo de bem-estar, com espaços pensados para o seu conforto e qualidade de vida.    São apartamentos de 2 dormitório";"";"1";"";"";"";"Grand_Oasis_Po_Tabela_tabela_grand_oasis_poa_abril_2026.pdf";"https://www.orulo.com.br/buildings/58049"
"58198";"PPP 571 Casa 601971014-164";"REMAX Empire Exclusividades";"Planalto Paulista";"São Paulo";"SP";"Avenida Piassanguaba 571";"Usado";"381";"381";"2200000";"";"";"";"";"";"Danuza  A  Villarmosa";"(11) 96487-4545";"avillarmosa@remax.com.br";"(11) 96487-4545";"3";"3";"";"";"1";"";"Lindo sobrado residencial à venda no bairro do Planalto Paulista. Totalmente reformado, pronto para morar, acabamentos de primeiríssima qualidade, projeto com excelente aproveitamento dos espaços, pro";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/58198"
"58504";"Practical Life Campo Belo II - Lojas";"Bracco";"Campo Belo";"São Paulo";"SP";"Rua Rita Joana de Sousa 464";"Pronto novo";"247.52";"247.52";"3187400";"";"";"";"";"";"Roberto Mello";"(11) 99334-8494";"roberto@practical.com.br";"(11) 99334-8494";"4";"3";"1";"";"1";"01/04/2021";"Um empreendimento com tecnologia e mais facilidade para deixar seu dia a dia mais prático. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Practical_Life_Campo_Belo_II_-_Lojas_Tabela_tabela_practical_life_campo_belo_ii_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/58504"
"58543";"Lexy Boulevard Vila Clementino - Lojas";"Concord";"Vila Clementino";"São Paulo";"SP";"Rua Primeiro de Janeiro 236";"Pronto novo";"84.46";"84.46";"1398000";"";"";"";"";"";"Pedro Orio";"11 966774570";"pedro@concordimoveis.com.br";"11 966774570";"4";"3";"4";"";"1";"01/02/2021";"As lojas integradas ao Lexy Boulevard, na Vila Clementino, são uma chance única de oferecer ao seu cliente um ponto comercial em uma das regiões mais nobres de São Paulo. Com localização privilegiada,";"";"2";"";"";"";"Lexy_Boulevard_Vila_Clementino_-_Lojas_Tabela_tabela_lexy_boulevard_vila_clementino_-_lojas_abril_2026_disponibilidade.pdf | Lexy_Boulevard_Vila_Clementino_-_Lojas_Tabela_tabela_lexy_boulevard_vila_clementino_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/58543"
"58547";"Vitto Santa Cecília";"Engelux";"Santa Cecília";"São Paulo";"SP";"Rua Vitorino Carmilo 112";"Em construção";"27";"42";"270600";"";"";"";"";"";"Canal de Parcerias";"(11) 95068-4770";"contato@engeluxvendas.com.br";"(11) 95068-4770";"4";"2.4";"395";"";"171";"21/08/2024";"Em uma das áreas mais desejadas de São Paulo, o Vitto Santa Cecília está próximo aos bairros Higienópolis, Consolação, Pacaembu e Centro. Aqui, você está imerso em um cenário dinâmico da cidade, pront";"";"1";"";"";"";"Vitto_Santa_Ceclia_Tabela_tabela_vitto_santa_cecilia_abril_2026.pdf";"https://www.orulo.com.br/buildings/58547"
"58584";"Vibra Estação Adolfo Pinheiro";"Vibra";"Santo Amaro";"São Paulo";"SP";"Avenida Adolfo Pinheiro 91";"Em construção";"24.02";"40.58";"276800";"";"";"";"";"";"ROGÉRIO";"(11) 93804-1020";"rogerio@associadonv.com.br";"(11) 93804-1020";"4";"2.4";"697";"";"46";"14/09/2024";"DESCUBRA O VIBRA ADOLFO PINHEIRO: SEU FUTURO LAR NO MELHOR DA ZONA SUL DE SP! LAZER COMPLETO COM MAIS DE 15 ITENS, ENTRE ELES: CHURRASQUEIRAS, SALÕES DE FESTAS, PISCINA ADULTO E INFANTIL, ACADEMIA E M";"";"1";"";"";"";"Vibra_Estao_Adolfo_Pinheiro_Tabela_tabela_vibra_estacao_adolfo_pinheiro_abril_2026.pdf";"https://www.orulo.com.br/buildings/58584"
"58585";"Estação Dom Bosco - Residencial";"Maskan";"Itaquera";"São Paulo";"SP";"Rua Victório Santim 931";"Em construção";"28";"62.85";"228678.42";"";"";"";"";"";"Maskan Parcerias";"(11) 91331-1331";"parcerias@maskan.com.br";"(11) 91331-1331";"3.8";"2.5";"179";"";"48";"07/09/2024";"A sua nova vida dá boas-vindas com estilo e comodidade. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Estao_Dom_Bosco_-_Residencial_Tabela_tabela_estacao_dom_bosco_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/58585"
"58586";"Estação Dom Bosco - NR";"Maskan";"Itaquera";"São Paulo";"SP";"Rua Victório Santim 931";"Em construção";"17.48";"28";"189113.45";"";"";"";"";"";"Maskan Parcerias";"(11) 91331-1331";"parcerias@maskan.com.br";"(11) 91331-1331";"3.8";"2.5";"35";"";"29";"07/09/2024";"A sua nova vida dá boas-vindas com estilo e comodidade. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Estao_Dom_Bosco_-_NR_Tabela_tabela_estacao_dom_bosco_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/58586"
"58743";"Bliss Concept";"Citz Desenvolvimento Imobiliário SP";"Rio Pequeno";"São Paulo";"SP";"Rua Laudelino Gonçalves 1";"Em construção";"27";"38";"299959";"";"";"";"";"";"Antonio Rodrigues - Head Comercial";"(16) 98257-8000";"antonio.junior@citz.co";"(16) 98257-8000";"4";"2";"205";"";"45";"17/08/2024";"Descubra o Bliss Concept, seu novo apartamento de 1 ou 2 dormitórios, com varanda e opção de vaga de garagem, no coração do Rio Pequeno. A apenas 300 metros da futura linha marrom do metrô e perto da ";"";"1";"";"";"";"Bliss_Concept_Tabela_tabela_bliss_concept_abril_2026.pdf";"https://www.orulo.com.br/buildings/58743"
"59007";"Acervo Residences";"Dubai";"Alphaville";"Barueri";"SP";"Alameda Centauro 793";"Em construção";"188.17";"299.58";"2572686.35";"";"";"";"";"";"Samuka";"(11) 94735-4181";"samuka.dubaivendas@gmail.com";"(11) 94735-4181";"4";"2.5";"80";"";"34";"14/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Acervo_Residences_Tabela_tabela_acervo_residences_abril_2026.pdf";"https://www.orulo.com.br/buildings/59007"
"59046";"Blue Residences";"Exto";"Butantã";"São Paulo";"SP";"Rua Caminho do Engenho 480";"Em construção";"33";"33.8";"349170.29";"";"";"";"";"";"Alexandre Oliveira";"(11) 99901-4188";"alexandre.oliveira@exto.com.br";"(11) 99901-4188";"4";"3";"160";"";"21";"30/08/2024";"Para morar ou investir, no seu momento. O Butantã é o destino ideal para quem busca qualidade de vida, comodidade, mobilidade e uma excelente opção de investimento, com solidez e possibilidade de rent";"";"1";"";"";"";"Blue_Residences_Tabela_tabela_blue_residences_abril_2026.pdf";"https://www.orulo.com.br/buildings/59046"
"59105";"Viva Benx Estação Campo Belo - Residencial";"Benx - Bueno Netto";"Campo Belo";"São Paulo";"SP";"Rua Gabriele D'Annunzio 47";"Em construção";"31.96";"64.09";"338700.78";"";"";"";"";"";"Joice";"(11) 95801-7791";"joice.tatiana@bemimobiliaria.com.br";"(11) 95801-7791";"";"";"360";"";"16";"30/08/2024";"Viver com mais conveniência, por menos distância, a poucos passos da Estação Campo Belo, se conectando de forma rápida a todos os pontos da cidade. Preço e disponibilidade do imóvel sujeitos a alteraç";"";"1";"";"";"";"Viva_Benx_Estao_Campo_Belo_-_Residencial_Tabela_tabela_viva_benx_estacao_campo_belo_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/59105"
"59106";"Viva Benx Estação Campo Belo - NR";"Benx - Bueno Netto";"Campo Belo";"São Paulo";"SP";"Rua Gabriele D'Annunzio 47";"Em construção";"39.64";"42.37";"441985.4";"";"";"";"";"";"Joice";"(11) 95801-7791";"joice.tatiana@bemimobiliaria.com.br";"(11) 95801-7791";"";"";"43";"";"23";"30/08/2024";"Viver com mais conveniência, por menos distância, a poucos passos da Estação Campo Belo, se conectando de forma rápida a todos os pontos da cidade. Preço e disponibilidade do imóvel sujeitos a alteraç";"";"1";"";"";"";"Viva_Benx_Estao_Campo_Belo_-_NR_Tabela_tabela_viva_benx_estacao_campo_belo_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/59106"
"59148";"Motiró Casa Branca";"Jacy";"Casa Branca";"Santo André";"SP";"Rua Tatuí 233";"Em construção";"69.87";"89.55";"768646.66";"";"";"";"";"";"Débora";"(11) 97301-6682";"debora@jacy.com.br";"(11) 97301-6682";"4";"2.2";"200";"";"48";"24/08/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Motir_Casa_Branca_Tabela_tabela_motiro_casa_branca_abril_2026.pdf";"https://www.orulo.com.br/buildings/59148"
"59241";"Connect Estação João Dias";"Conx SP";"Jardim Caravelas";"São Paulo";"SP";"Rua Missionários 345";"Em construção";"31.63";"51.6";"268995.25";"";"";"";"";"";"Conx Parcerias";"(11) 94587-9982";"yanca@conxvendas.com.br";"(11) 94587-9982";"3.5";"2";"476";"";"170";"15/10/2024";"OFEREÇA AOS SEUS CLIENTES O EQUILÍBRIO PERFEITO ENTRE TEMPO, MOBILIDADE E QUALIDADE DE VIDA. Este empreendimento fica em uma região tranquila, arborizada e com infraestrutura completa, ideal para ativ";"";"1";"";"";"";"Connect_Estao_Joo_Dias_Tabela_tabela_connect_estacao_joao_dias_abril_2026.pdf";"https://www.orulo.com.br/buildings/59241"
"59242";"Heaven Residences by YOO";"Lavvi";"Liberdade";"São Paulo";"SP";"Rua Maestro Cardim 915";"Em construção";"187.4";"512.88";"3610399";"";"";"";"";"";"Theo";"(11) 97779-4111";"theo@liorassociados.com.br";"(11) 97779-4111";"3.2";"3.2";"156";"";"60";"30/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Heaven_Residences_by_YOO_Tabela_tabela_heaven_residences_by_yoo_abril_2026.pdf";"https://www.orulo.com.br/buildings/59242"
"59362";"Unique Fit Vila Mariana - Residencial";"Conx SP";"Vila Mariana";"São Paulo";"SP";"Rua Capitão Cavalcanti 332";"Em construção";"29.16";"54.58";"383000";"";"";"";"";"";"Conx Parcerias";"(11) 94587-9982";"yanca@conxvendas.com.br";"(11) 94587-9982";"4";"2";"196";"";"115";"11/11/2024";"VILA MARIANA - OPORTUNIDADE IMPERDÍVEL PARA SEUS CLIENTES! A Vila Mariana combina tranquilidade, infraestrutura completa e localização estratégica, com fácil acesso a outras regiões de São Paulo. O ba";"";"1";"";"";"";"Unique_Fit_Vila_Mariana_-_Residencial_Tabela_tabela_unique_fit_vila_mariana_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/59362"
"59411";"Sou Special Moment";"Sousa Araujo SP";"Vila Urupês";"Suzano";"SP";"Rua Ipês 100";"Em construção";"52.83";"62.37";"379703.14";"";"";"";"";"";"Luciana Coimbra";"(11) 99158-7667";"luciana.coimbra@sousaaraujo.com.br";"(11) 99158-7667";"";"";"180";"";"118";"09/05/2024";"Para cada espaço projetado, há um momento esperando para ser vivido. Um residencial planejado especialmente para quem valoriza autenticidade e qualidade, capaz de conectar você a tudo que precisa e tr";"";"2";"";"Sou_Special_Moment_Book_Book_sou_special_moment.pdf";"";"Sou_Special_Moment_Tabela_tabela_sou_special_moment_abril_2026.pdf";"https://www.orulo.com.br/buildings/59411"
"59494";"Look Berrini - Residencial";"Sinco SP";"Cidade Monções";"São Paulo";"SP";"Rua Guilherme Barbosa de Melo 45";"Em construção";"26.81";"27.82";"383636";"";"";"";"";"";"Cristiane";"(11) 95470-5638";"cristiane.lopes@sincoincorporadora.com.br";"(11) 95470-5638";"4";"2";"215";"";"16";"15/09/2024";"Uma vista para se admirar, uma vida nova com mais mobilidade e conveniências. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Look_Berrini_-_Residencial_Tabela_tabela_look_berrini_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/59494"
"59495";"Look Berrini - NR";"Sinco SP";"Cidade Monções";"São Paulo";"SP";"Rua Guilherme Barbosa de Melo 45";"Em construção";"33.18";"44.61";"422399.85";"";"";"";"";"";"Cristiane";"(11) 95470-5638";"cristiane.lopes@sincoincorporadora.com.br";"(11) 95470-5638";"4";"2";"31";"";"9";"15/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Look_Berrini_-_NR_Tabela_tabela_look_berrini_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/59495"
"59545";"Nik Estilo Paulista - Residencial";"Planik";"Vila Mariana";"São Paulo";"SP";"Rua José Antônio Coelho 183";"Em construção";"24.47";"35.79";"371036";"";"";"";"";"";"Parcerias Planik";"(11) 93371-3075";"david@planik.com.br";"(11) 93371-3075";"6";"4.5";"200";"";"59";"20/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Nik_Estilo_Paulista_-_Residencial_Tabela_tabela_nik_estilo_paulista_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/59545"
"59546";"Nik Estilo Paulista - NR";"Planik";"Vila Mariana";"São Paulo";"SP";"Rua José Antônio Coelho 183";"Em construção";"25.49";"31.06";"421762.64";"";"";"";"";"";"Parcerias Planik";"(11) 93371-3075";"david@planik.com.br";"(11) 93371-3075";"6";"4.5";"44";"";"14";"20/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Nik_Estilo_Paulista_-_NR_Tabela_tabela_nik_estilo_paulista_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/59546"
"59638";"Reserva Terrara - Fase 2";"TSR Construtora";"Jardim Umuarama";"São Paulo";"SP";"Avenida Interlagos 4455";"Em construção";"91.3";"95.63";"1225000";"";"";"";"";"";"DOUGLAS LEVORIN";"(11) 92602-1810";"gerente.parcerias@construtoratsr.com.br";"(11) 92602-1810";"4";"2.5";"60";"";"3";"23/06/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Reserva_Terrara_-_Fase_2_Book_Book_reserva_terrara_-_fase_2.pdf";"";"Reserva_Terrara_-_Fase_2_Tabela_tabela_reserva_terrara_-_fase_2_abril_2026.pdf";"https://www.orulo.com.br/buildings/59638"
"59639";"Ateliê Vila Madalena - Residencial";"TSR Construtora";"Sumaré";"São Paulo";"SP";"Rua Padre Agostinho Mendicute 214";"Em construção";"28.83";"63.81";"456854";"";"";"";"";"";"DOUGLAS LEVORIN";"(11) 92602-1810";"gerente.parcerias@construtoratsr.com.br";"(11) 92602-1810";"4";"2.5";"126";"";"48";"01/09/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Ateli_Vila_Madalena_-_Residencial_Book_Book_atelie_vila_madalena_-_residencial_2.pdf";"";"Ateli_Vila_Madalena_-_Residencial_Tabela_tabela_atelie_vila_madalena_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/59639"
"59673";"Terrah";"MPD SP";"Alphagran Alphaville";"Barueri";"SP";"Alameda Walker 107";"Em construção";"240";"640";"3766136.84";"";"";"";"";"";"Josi";"(11) 98127-5797";"josi@mpdvendas.com.br";"(11) 98127-5797";"4";"3";"75";"";"29";"01/09/2024";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Terrah_Tabela_tabela_terrah_marco_2026.pdf";"https://www.orulo.com.br/buildings/59673"
"59820";"Hi Vila Clementino - Residencial";"Hatti";"Vila Clementino";"São Paulo";"SP";"Avenida Onze de Junho 1160";"Em construção";"25.73";"50.8";"316000";"";"";"";"";"";"Rosa Socrate";"(11) 98174-0000";"rosa.socrate@hatti-di.com.br";"(11) 98174-0000";"6";"6";"220";"";"57";"30/11/2024";"Entre o melhor de Moema e da Vila Mariana. Invista em uma das regiões com maior potencial de valorização. Seja vizinho do Parque do Ibirapuera e diga ‘olá’ para: 2 estações de metrô em uma caminhada d";"";"2";"";"Hi_Vila_Clementino_-_Residencial_Book_Book_hi_vila_clementino_-_residencial.pdf";"";"Hi_Vila_Clementino_-_Residencial_Tabela_tabela_hi_vila_clementino_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/59820"
"59821";"Hi Vila Clementino - NR";"Hatti";"Vila Clementino";"São Paulo";"SP";"Avenida Onze de Junho 1160";"Em construção";"25.95";"50.8";"339600.01";"";"";"";"";"";"Rosa Socrate";"(11) 98174-0000";"rosa.socrate@hatti-di.com.br";"(11) 98174-0000";"6";"6";"46";"";"7";"26/10/2024";"Entre o melhor de Moema e da Vila Mariana. Invista em uma das regiões com maior potencial de valorização. Seja vizinho do Parque do Ibirapuera e diga ‘olá’ para: 2 estações de metrô em uma caminhada d";"";"2";"";"Hi_Vila_Clementino_-_NR_Book_Book_hi_vila_clementino_-_nr_2.pdf";"";"Hi_Vila_Clementino_-_NR_Tabela_tabela_hi_vila_clementino_-_nr_abril_2026.pdf";"https://www.orulo.com.br/buildings/59821"
"59836";"Sou Viver Nova Odessa - Fase 1";"Sousa Araujo SP Interior";"Residencial Jardim dos Ipês";"Nova Odessa";"SP";"Rua Maria Fernandes Alves 104";"Em construção";"46.98";"49.4";"257617.68";"";"";"";"";"";"Fabricio Batista";"(19) 98105-2962";"fabricio.batista@sousaaraujo.com.br";"(19) 98105-2962";"";"";"144";"";"63";"01/05/2024";"O Sou Viver Nova Odessa pode se tornar o seu novo lar no Jardim dos Ipês! Um lugar completo, ideal para quem procura conforto e diversão durante o ano inteiro. Com apartamentos de 46m², 47m² e 49m², 2";"";"1";"";"";"";"Sou_Viver_Nova_Odessa_-_Fase_1_Tabela_tabela_sou_viver_nova_odessa_-_fase_1_abril_2026.pdf";"https://www.orulo.com.br/buildings/59836"
"59837";"Safira - Fase 1";"Sousa Araujo SP Interior";"Jardim Morumbi (Nova Veneza)";"Sumaré";"SP";"Avenida Minas Gerais 4330";"Em construção";"51.83";"51.83";"294503.72";"";"";"";"";"";"Fabricio Batista";"(19) 98105-2962";"fabricio.batista@sousaaraujo.com.br";"(19) 98105-2962";"";"";"240";"";"25";"01/11/2023";"O Condomínio Residencial Safira é um empreendimento completo para toda a família em Sumaré. São apartamentos de dois dormitórios, suíte, varanda Gourmet e mais de 10 itens de lazer. Conforto e qualida";"";"1";"";"";"";"Safira_-_Fase_1_Tabela_tabela_safira_-_fase_1_abril_2026.pdf";"https://www.orulo.com.br/buildings/59837"
"59839";"Safira - Fase 2";"Sousa Araujo SP Interior";"Jardim Morumbi (Nova Veneza)";"Sumaré";"SP";"Avenida Minas Gerais 4330";"Em construção";"51.83";"53.69";"290455.56";"";"";"";"";"";"Fabricio Batista";"(19) 98105-2962";"fabricio.batista@sousaaraujo.com.br";"(19) 98105-2962";"";"";"248";"";"58";"18/07/2024";"O Condomínio Residencial Safira é um empreendimento completo para toda a família em Sumaré. São apartamentos de dois dormitórios, suíte, varanda Gourmet e mais de 10 itens de lazer. Conforto e qualida";"";"1";"";"";"";"Safira_-_Fase_2_Tabela_tabela_safira_-_fase_2_abril_2026.pdf";"https://www.orulo.com.br/buildings/59839"
